
File name,Above stego threshold?,Secret message size in bytes (ignore for clean files),Primary Sets,Chi Square,Sample Pairs,RS analysis,Fusion (mean)
63W4kSz.jpg,false,198,3.125590138340404E-4,0.002631315764781354,null,0.016050354628275587,0.006331409802296993
6C2u5Ir.jpg,false,134,0.004970882057469515,0.0,null,0.016940426482362193,0.007303769513277236
6dGjrXsb.jpg,false,253,0.1130182661035178,null,0.16300129701941396,0.17706279372067607,0.1510274522812026
7csGwj1b.jpg,true,1073,NaN,null,0.3814867157060206,0.3675671534026286,0.3745269345543246
7N7IdD0b.jpg,false,221,0.17117473350484327,null,0.0787111687975936,0.08888493280448037,0.11292361170230575
7YN7IiAb.jpg,false,170,0.04374300398276958,null,0.07408256781006566,0.09326191047735971,0.07036249409006498
820ZNyJb.jpg,false,178,0.030271024483184084,null,0.06399563957058708,0.06866900582372931,0.054311889959166824
8A6aTL6.jpg,false,378,0.03811798536636403,0.0,0.03641803319162568,0.04678783852378213,0.03033096427044296
8KWKinr.jpg,false,628,0.040196560101414716,0.0,null,0.06743623969487314,0.03587759993209595
8UoltwZb.jpg,false,69,0.06058616720702086,null,0.06255193630070705,0.07863791848867498,0.06725867399880096
8xChrLNb.jpg,true,1054,NaN,null,0.3245113992248451,0.3830307952628862,0.3537710972438657
9cuG371b.jpg,true,875,NaN,null,0.3412866241475554,0.36865783095095406,0.3549722275492547
9l25kL7b.jpg,false,9,0.002112452279556149,null,0.0066494663966989,0.013535801135500247,0.007432573270585098
Abul5HH.png,false,7029,0.05605916178169489,0.009465465829439704,0.0472929587177913,0.054126311467155366,0.041735974449020316
aNIjmhR.jpg,false,2471,0.07486458260509103,0.2291013072366382,null,0.029094407387854383,0.11102009907652788
ayqScwXb.jpg,true,1060,NaN,null,0.3242044513954589,0.3413651632482755,0.3327848073218672
bCLtO74.png,false,562,0.01615842029059778,0.0,0.012095140351984597,0.012996028225259672,0.010312397216960513
BFkS94nb.jpg,false,405,0.06237754465465289,null,0.19408227670009517,0.22868628646135986,0.16171536927203597
BmOmcF5b.jpg,false,120,0.09416228574741135,null,0.04368748940597669,0.05634473410508409,0.06473150308615737
BpGonte.jpg,false,285,0.002945639159250718,7.737620561325833E-7,0.031471715877641755,0.04484671622161383,0.01981621125514061
BpGonteb.jpg,true,767,0.10971754082218416,null,0.3511335896391729,0.3303829046967529,0.26374467838603666
cChOgFy.jpg,false,1168,5.796738540212028E-4,0.012348877409849104,null,0.08064173808833955,0.03119009645073662
CexLQeh.jpg,false,353,0.03508671832695769,0.0,0.03680108415231952,0.042791508552562474,0.028669827757959922
CFJZPaU.jpg,false,2538,0.11578050490367002,0.005217229387072762,0.17949736042752454,0.20966182618596857,0.12753923022605895
cxqU1kRb.jpg,false,19,0.02177198683978412,null,4.947347711393961E-5,0.01512881947881501,0.012316759931904356
CZbEnwXb.jpg,false,88,0.023214758848660005,null,0.07553494461224003,0.04082811975820523,0.04652594107303509
D7j5W5pb.jpg,false,585,0.1531011918006497,null,0.18639583642482094,0.23546649054100066,0.19165450625549044
DcnxtlRb.jpg,false,27,0.01319307913758126,null,0.013355067915920267,0.02259741324243269,0.01638185343197807
dEsxoUkb.jpg,true,1827,NaN,null,0.5466602602313649,0.5577346729693051,0.5521974666003351
dIuXgPg.jpg,false,102,0.011545060327932356,0.03563610930244487,9.253452305913861E-4,0.00563777405057117,0.013436072227884944
dIuXgPgb.jpg,false,56,0.05001179783809566,null,0.009638153688023452,0.0321738288621917,0.030607926796103607
Dp1j5ru.jpg,true,4497,0.28666131160856917,0.007893633001198802,null,0.3102381594766841,0.2015977013621507
DS5BMPR.jpg,false,2912,0.012916770856094368,0.3696811406742701,null,0.017266566048653117,0.13328815919300588
dw5YuFHb.jpg,false,114,0.06894430606702402,null,0.06153602308309141,0.07356609815513078,0.06801547576841539
E1SOxxJ.png,false,2002,0.02667278786425649,6.71396039099112E-9,0.0343541930198005,0.05486745257095606,0.02897361004224336
E1SOxxJb.jpg,false,251,0.15296751445988918,null,0.09502195568452564,0.1110301745602977,0.11967321490157083
E2V77rh.jpg,false,352,0.007081842526904723,0.005508966060888242,null,0.02777367007497484,0.013454826220922603
eaFrwtM.png,false,432,0.014391807696930709,0.0,0.009153918661811688,0.010491924622126517,0.008509412745217229
eINKhzAb.jpg,false,107,0.055800018527841604,null,0.03974659306733192,0.043901711210534114,0.046482774268569206
eq4iTHjb.jpg,false,69,0.04449983842101559,null,0.04827177157182244,0.053251466576754614,0.04867435885653088
EqH8q7Z.png,false,3348,0.05371944700496569,0.002476147346949698,null,0.04071544140359747,0.03230367858517095
eUeBNQ9.jpg,false,98,0.003948081465423842,0.011385391100189844,null,0.00446241869949821,0.006598630421703965
eUeBNQ9b.jpg,false,24,0.012738441486336863,null,0.007140377049569389,0.017117642278345994,0.012332153604750748
EUGB4GDb.jpg,false,189,0.06206883898677057,null,0.09002582913436304,0.10975057846396984,0.08728174886170115
EVCTSiO.gif,false,572,0.06476414122250972,0.0,null,0.08530004266075158,0.05002139462775377
EZy92Lhb.jpg,true,568,NaN,null,0.2510568811284804,0.2124737797220299,0.23176533042525516
F9GVYl8.jpg,false,1158,0.08413293458647107,0.013014718256176505,null,0.032034209589623774,0.04306062081075712
FARQxx1b.jpg,false,221,0.010524098850788038,null,0.2046283952016311,0.20278149105803378,0.13931132837015095
fcwMjSl.png,false,3525,0.04396732729325795,0.007150396934471699,0.04359477163129497,0.04913880308854021,0.035962824736891205
FFi5e25.jpg,false,825,0.03288758070365549,0.022035901834713982,0.03438106916971166,0.037405661388536994,0.03167755327415453
FFi5e25b.jpg,true,888,0.3455023867847281,null,0.2892020955394643,0.3038646419766021,0.3128563747669315
fmb2UAm.jpg,false,995,0.00350013105306531,0.035118366962560016,null,0.07523919970301517,0.037952565906213494
fQOPhdm.jpg,false,4540,0.011927877556984854,0.3667263723675349,null,0.0173666864536919,0.13200697879273723
fvVUhQx.png,false,883,0.024313493317033148,0.0,0.028143909525822564,0.03464415841924086,0.021775390315524144
fvVUhQxb.jpg,true,687,0.3560534440510028,null,0.2753931473151216,0.28544448787809906,0.3056303597480745
FYOzXeeb.jpg,false,115,0.05202990075990754,null,0.04049803717809867,0.06553826829575367,0.052688735411253296
g2a2qPmb.jpg,true,2277,NaN,null,0.5722260682386109,0.6159334396479388,0.5940797539432748
G5efy0d.gif,false,723,0.07037638162340681,0.0,null,0.08985264881509936,0.05340967681283539
gCG43Yib.jpg,false,11,0.008416480898610308,null,0.011236104760362874,0.010865091990844546,0.01017255921660591
gvIqH4j.jpg,false,385,0.07770068123719882,null,0.09544087567699411,0.10887953072178694,0.09400702921199329
gvIqH4jb.jpg,true,963,0.27783303709881624,null,0.3405228332633861,0.3623524181686406,0.3269027628436143
gxIJm4yb.jpg,false,138,0.004082009308515161,null,0.06875965576485876,0.09873646955909668,0.057192711544156866
H6UwrjX.jpg,false,333,0.007436250095911779,0.0037824128944404086,0.022420243020948766,0.035469537701450594,0.017277110928187886
H6UwrjXb.jpg,false,152,0.06928373679108107,null,0.08263267485682281,0.09102163552017178,0.08097934905602522
HCxZNgmb.jpg,false,257,0.1603494142179842,null,0.086793934473837,0.1210586080462144,0.12273398557934519
heMUTj0.png,false,2154,0.0592972079975215,7.441340416496518E-6,null,0.046527970726945714,0.035277540021627904
hH3TKz4.jpg,false,1155,0.07400818830173433,0.009362104686136791,0.08351559935272507,0.10821635087279238,0.06877556080334715
HLZDyRm.jpg,false,2605,0.08360767930156131,0.12952229838739054,0.058205371805923854,0.04842407295501859,0.07993985561247358
i2KLZT6b.jpg,true,656,0.24011338137408597,null,0.2655025604698391,0.29553845507666143,0.2670514656401955
IBDnpXJ.jpg,false,748,0.04102966093927274,0.018520015343412927,null,0.03977450402111443,0.0331080601012667
IbeJzcAb.jpg,true,870,0.2687999540414822,null,0.26436775920085914,0.3203605038807954,0.28450940570771227
iCx3Ffu.jpg,false,19,0.002373851333106403,0.0036177937215530176,0.0019689023996617146,0.0015191143346942214,0.002369915447253839
iKxJOZi.jpg,false,1518,0.003346442077769463,0.21116689476498426,0.002979242044340786,0.0048438223669765084,0.05558410031351775
iWsCGMo.jpg,false,9020,0.08257509433506736,4.461507122217379E-4,null,0.0883047818155083,0.05710867562093247
iWsCGMob.jpg,true,1944,0.5162357520433289,null,0.30483902509657307,0.3318329245680768,0.38430256723599293
IynXcQEb.jpg,true,1095,NaN,null,0.33289951173333027,0.38497152458234685,0.35893551815783853
jDUgB9S.jpg,false,340,0.0489766135479643,0.0,0.038038884921347486,0.0433002172921662,0.0325789289403695
jmZrXtnb.jpg,true,3391,NaN,null,0.8021248573176827,1.0,0.9010624286588413
jt1H0D7b.jpg,false,119,0.031361347919810954,null,0.047085733420766246,0.07178990172451832,0.050078994355031846
JxSTbi1b.jpg,false,150,0.0028213853932466185,null,0.080995938916549,0.1260016813626078,0.06993966855746782
K5fJQyM.jpg,false,153,6.175053035221631E-5,0.016153064177097408,null,0.0036677134990668395,0.006627509402172154
kgSeJ47.jpg,false,74,0.007391937922144258,0.032141092871101,null,0.010859807891037193,0.016797612894760817
kkmgN5lb.jpg,false,133,0.0831219162040871,null,0.050231488080444274,0.06424543534915084,0.06586627987789408
KQAllkB.jpg,false,2319,0.08363157440025028,0.0,0.07608515327736848,0.09794311478483282,0.06441496061561289
KWHpvMC.jpg,false,663,0.028144959154213063,0.05003582504386404,0.027358190876455968,0.01694849942271983,0.03062186862431323
L4Fp7ldb.jpg,true,579,0.22512264637211557,null,0.2019838676540143,0.24308127770883226,0.22339593057832072
l4owKX9b.jpg,false,20,0.02649153199438398,null,0.013237582039496975,0.028951038898124584,0.02289338431066851
l5URsF7b.jpg,false,5,0.0035075729789212206,null,9.287365506363923E-4,0.011099817569080826,0.00517870903287948
liIuy8fb.jpg,false,49,0.05500871902632922,null,0.013480904959877622,0.018309739960978587,0.028933121315728477
Lj8Xz4sb.jpg,false,16,0.01732861755068179,null,0.013491455422414806,0.018195389167541095,0.016338487380212565
LL1jbE6b.jpg,false,127,0.06975690947890308,null,0.0704146993478047,0.05789584097338145,0.06602248326669641
LsMtV5i.jpg,false,305,0.0456534639950862,0.0,null,0.06261650296178589,0.03608998898562403
lvInMm1.jpg,true,5548,NaN,9.905537160793439E-5,0.2905097970616828,0.3102600370530679,0.2002896298287862
mEIBnht.jpg,false,13,0.0049718515828213825,0.0,null,0.005993716313378849,0.0036551892987334105
MfAOgs6.jpg,false,188,0.01389399896426229,0.0011637045117821774,null,0.005200776692953497,0.006752826722999321
MjzM0QO.jpg,false,683,0.005180989874457776,0.06526300170454181,null,0.023480029312912737,0.03130800696397078
MmNAwXr.png,false,4484,0.0529166320375065,0.012207820494137564,0.04158894339384744,0.05387219476238609,0.0401463976719694
MmNAwXrb.jpg,true,1334,NaN,null,0.45690160961476795,0.48891770231936094,0.47290965596706447
MOaHkZFb.jpg,false,65,0.04092342262466778,null,0.03810556866735426,0.059365177704742846,0.046131389665588295
nfFB4mAb.jpg,false,154,0.013205363141185823,null,0.08253302312566048,0.13129095897851706,0.07567644841512113
OAmRHpv.png,false,398,0.007515624197637068,0.0,0.008959164954268906,0.012238735805529997,0.007178381239358993
obCaJ8q.jpg,false,117,0.018577747296824768,0.0025332814290904564,0.005133439859788304,0.006996518821195964,0.008310246851724873
OdUquif.jpg,false,773,0.07849280830537131,0.005900086763917522,null,0.09279380363725673,0.059062232902181856
OGNvH39.jpg,false,562,0.06263141766229537,0.009758522865162768,null,0.07428656946433472,0.048892169997264284
ORxwhR2.jpg,false,109,0.009956854792634499,0.0020011322009443936,null,0.011897250767595355,0.007951745920391417
p7C0qb2b.jpg,false,491,0.14492144653276742,null,0.11207218959074745,0.19070253076900928,0.14923205563084138
pkudbr0.gif,false,1177,0.06325870556641301,0.0,null,0.08488652542013772,0.049381743662183585
pkudbr0b.jpg,true,688,0.13754263782145393,null,0.25315526898550184,0.29200447926673057,0.2275674620245621
PpIvbmE.jpg,false,71,0.012903702634779034,3.311412676719871E-5,null,0.008321098335143195,0.007085971698896476
pQbH22Z.jpg,false,1857,0.039092423000002346,0.014435879293141616,null,0.10321159380042086,0.05224663203118827
PUPgDteb.jpg,true,990,NaN,null,0.29253057353996964,0.3212466809181826,0.3068886272290761
pWB9JDUb.jpg,false,84,0.002626013992817695,null,0.04775364416291152,0.07240794169208353,0.04092919994927092
PWOPEsV.jpg,false,612,0.08491403989718596,0.0,null,0.116793635575487,0.06723589182422432
PWOPEsVb.jpg,true,738,0.24788027733982076,null,0.25249702079457176,0.29343654110111117,0.26460461307850125
QaNzU9Kb.jpg,false,627,NaN,null,0.1977734575216573,0.19394289495554295,0.19585817623860013
QAOqfckb.jpg,false,33,0.037526728490785984,null,0.0080764777953126,0.022319777924906123,0.02264099473700157
QAut2GP.jpg,false,967,0.043239637233212246,0.0,null,0.07065130870068004,0.03796364864463076
QAut2GPb.jpg,true,737,0.24006361897094577,null,0.24902500976819045,0.25669966033645464,0.2485960963585303
qbb4PoEb.jpg,false,54,0.049667722889598705,null,0.03280875756906765,0.023217244625737925,0.03523124169480143
qBSgjfw.jpg,false,1239,0.007003062775250662,0.015077357873052196,0.004198677253414515,0.007207305342739799,0.008371600811114294
qBSgjfwb.jpg,false,131,0.045807093437167164,null,0.029429660797083146,0.03460108984306076,0.03661261469243702
qL0wWvM.jpg,false,555,0.052431591592461906,0.0,null,0.05723055862385904,0.036554050072106985
qL0wWvMb.jpg,false,190,0.08475609785176558,null,0.11687649794190809,0.11851462252697323,0.10671573944021562
QSfgESI.jpg,false,74,0.004866126379837918,0.00541670436823545,0.0019349550405795967,0.002102011156902163,0.0035799492363887816
QSfgESIb.jpg,false,53,0.05561452450689023,null,0.018307173744643118,0.011880035709539324,0.028600577987024225
QxAYuP2.jpg,false,310,0.028914319849810365,1.441087306579239E-4,null,0.017570317397972032,0.015542915326146774
qxhrMVD.jpg,false,278,6.69962172213684E-4,0.0029807613856527963,null,0.02669195758747267,0.010114227048446384
r5IfU2vb.jpg,false,29,0.04515840613100809,null,0.01268071285583224,0.00929927086268018,0.022379463283173504
rCDBhYe.jpg,false,722,0.04453463796903657,0.0018114011227945734,null,0.03534973402587008,0.02723192437256707
rCDBhYeb.jpg,false,418,NaN,null,0.14486504249940999,0.19123157877595787,0.16804831063768394
rk74Wxkb.jpg,false,6,0.004741984511215247,null,0.005994060905268023,0.010165912898693723,0.006967319438392332
rpdTbM5.jpg,false,307,0.01147905794495145,0.0,0.03770461284535998,0.044796137969021155,0.02349495218983315
rTYU9al.jpg,false,4748,NaN,0.013361905178846655,0.2538801106096631,0.2785840321169163,0.18194201596847534
rxD87JSb.jpg,false,592,0.10855683055641188,null,0.1866772125592369,0.22010574471916589,0.17177992927827157
RZqPhlv.png,false,300,0.010129211744537058,0.0,null,0.02110516595749305,0.010411459234010037
S4cojZT.jpg,false,308,0.031175703560886035,0.013811408207411127,0.032645659090055595,0.03954212653592361,0.02929372434856909
S4cojZTb.jpg,true,452,0.19811672386617532,null,0.19361804288254456,0.2299744430439239,0.20723640326421458
S7lvA24b.jpg,false,15,0.01822899340940434,null,0.013325380119453592,0.014929610482870642,0.015494661337242858
S84TJsyb.jpg,false,358,0.1724836082251874,null,0.17748198595446615,0.19472537313065388,0.18156365577010247
S9lFwW5.jpg,false,1528,0.09227223079854702,0.0210280319982916,0.06027201547297965,0.05136693419583582,0.05623480311641352
SAqUsLN.png,false,774,0.13626186963811043,null,0.12250096409611254,0.1455446450174615,0.13476915958389482
su4eyHpb.jpg,false,666,NaN,null,0.21596973607248948,0.17593775933417974,0.19595374770333462
suARyNf.jpg,false,311,0.01940777603763944,0.04555234532476895,0.057256578137929504,0.06065678138068782,0.04571837022025643
T6XtRGE.png,false,896,0.016335041919469082,0.010687210922964749,0.00926805646041516,0.004345156438843971,0.01015886643542324
tDR7Bp4b.jpg,false,127,0.1133736518503616,null,0.0694810327519415,0.05333557657603226,0.07873008705944512
TH3XcP0b.jpg,false,200,0.04175863032719905,null,0.09405987698939418,0.12007806274349149,0.0852988566866949
tJjh5bzb.jpg,false,153,0.15657279726832884,null,0.035817153493336654,0.029850718289596314,0.07408022301708726
TYhvj3K.jpg,false,2125,0.02575737777954436,0.0,0.03456368745920434,0.04391565603683151,0.02605918031889505
TYhvj3Kb.jpg,true,507,0.13508408254851345,null,0.2201299363277227,0.2472386774062667,0.20081756542750095
u2lmwXvb.jpg,true,1195,NaN,null,0.40531980975376186,0.4079716576413729,0.4066457336975674
uCCjA0ub.jpg,false,250,0.15540027061260012,null,0.15343281396836514,0.16443848381773615,0.15775718946623382
UEWR76eb.jpg,false,172,NaN,null,0.13578077450590517,0.03951698159616344,0.0876488780510343
uGqtZ47b.jpg,true,874,NaN,null,0.26886920172940204,0.32071865093048496,0.2947939263299435
Ukar5tMb.jpg,true,1116,NaN,null,0.4047322456489693,0.36615483858791464,0.385443542118442
um7lmQJ.jpg,false,761,0.04147960666539609,4.017081357574076E-15,0.041831384748523305,0.03364018425974477,0.029237793918417045
um7lmQJb.jpg,true,707,NaN,null,0.28484686957118827,0.25767631421187126,0.27126159189152976
V0trP6Eb.jpg,false,226,0.06281385827571735,null,0.11005979338601575,0.12684137349308588,0.09990500838493965
v4gvpuV.jpg,true,8674,NaN,0.025125899368684607,0.4412762207511705,0.4486273441616753,0.3050098214271768
VFGoKWS.jpg,false,1909,0.10637119421090312,0.0,0.11095636099599349,0.14460253847847832,0.09048252342134373
vQ7sWozb.jpg,false,98,0.04305418714284008,null,0.04948726443478719,0.06632683960831284,0.05295609706198004
vrI1OXJ.png,false,1158,0.01620821911667941,0.0021589546588815104,null,0.020254923841826793,0.012874032539129237
Vy3dnzR.png,false,9140,0.12157024625956105,0.10674302175568438,null,0.10732764232537867,0.1118803034468747
W0ekjOQ.jpg,false,114,0.0032543151292797994,0.0,0.014390528910068562,0.016485031656825504,0.008532468924043466
W0ekjOQb.jpg,false,123,0.04917684101655586,null,0.05501606423805786,0.07503359252050806,0.05974216592504059
w16zJgyb.jpg,false,76,0.08283521805992773,null,0.01806586375125544,0.028795911890595965,0.043232331233926384
W6Spb7Sb.jpg,false,46,0.021386797297986593,null,0.011236601833011539,0.038051409703951475,0.023558269611649873
wiU0neZb.jpg,true,1745,NaN,null,0.5362349408237203,0.5343122578607613,0.5352735993422408
Wiuetqpb.jpg,false,301,0.11530913808372625,null,0.15688898331544973,0.18662541179428085,0.15294117773115226
wkuXcPk.jpg,true,17607,NaN,0.06493987271288089,0.736146418394109,1.0,0.6003620970356632
wMdfG3Ob.jpg,false,394,0.18159627760317437,null,0.18530308833594897,0.22584126646140085,0.19758021080017474
WoDE1FT.jpg,false,696,0.020744687534710798,0.03943033555473683,null,0.029969688770963246,0.030048237286803624
WoDE1FTb.jpg,false,411,0.18312246466961749,null,0.18439753088051192,0.18776714522491464,0.18509571359168134
WPcy3B6b.jpg,true,643,0.2304371474693247,null,0.22102945320154252,0.2632899127610947,0.2382521711439873
WPy7i2pb.jpg,false,69,0.050537408821287995,null,0.03161338517003019,0.03319681559064203,0.03844920319398674
WUcULki.jpg,false,959,0.04234034448922993,0.023858139994923148,null,0.04319138707553693,0.03646329051989667
WUcULkib.jpg,true,792,NaN,null,0.31102822284349296,0.30179297334739064,0.3064105980954418
WZYUtYcb.jpg,false,91,0.012299554544954691,null,0.07679134931369269,0.07465804356827968,0.05458298247564236
X5kc0cM.png,false,8525,0.12233117087840431,0.007767920642317263,0.07795322859307861,0.09331024918893993,0.07534064232568502
xcVtRGK.jpg,false,251,0.05987641253642461,0.0,0.025075746014950263,0.042687936012535135,0.0319100236409775
XFyGOLk.jpg,true,9022,NaN,0.1305884213425907,0.44797493176930026,0.4534161635520547,0.3439931722213152
xhdnwP1.jpg,false,3191,0.1621527502327502,0.013224178019026308,0.1831846809138448,0.20364263581673514,0.1405510612455891
xlqRQ1cb.jpg,false,490,0.1715454055366793,null,0.18967321391857786,0.2254834730002389,0.19556736415183198
XPoIU8p.jpg,false,183,0.01770390112406343,0.0017493592895863818,null,0.008899810292828332,0.009451023568826048
xqADWuR.jpg,false,168,0.0025396974773257927,0.03014424960755325,0.014396075782073988,0.016160176647679804,0.01581004987865821
xQPJ9ikb.jpg,false,17,0.010638613430353414,null,0.002544700098897306,0.022124277688060655,0.011769197072437126
XQre8bi.jpg,false,1076,0.07176282886792236,0.013193762510416726,0.03630807933824676,0.04044406047910426,0.040427182798922524
xtaVxJjb.jpg,false,191,0.08344129921322709,null,0.10265787832634753,0.11114221125815169,0.09908046293257544
xz8sb17b.jpg,false,222,0.12611591506663877,null,0.12898692118940844,0.15248128837901542,0.13586137487835423
xzb9rH6.png,false,4041,0.06266370427181088,0.0,0.01912992326159441,0.02607937857476162,0.02696825152704173
y4IePT2.png,false,5525,0.05231142168824216,0.01632831180514794,0.02701313366677119,0.03351018548050417,0.03229076316016636
y4IePT2b.jpg,true,1076,NaN,null,0.30234210883391566,0.33857641794062,0.3204592633872678
yAXg7H3b.jpg,false,213,0.09229511545332612,null,0.08082944975022117,0.094838179998469,0.08932091506733876
yrOUcVnb.jpg,false,282,0.1857740146002051,null,0.002780233831700988,0.11574066942943295,0.101431639287113
yTB8DEnb.jpg,false,274,0.10024147469308653,null,0.13263043960642934,0.16007467923333904,0.13098219784428497
z1Snt2Ib.jpg,false,31,0.03454866539843002,null,0.025126453561039885,0.021183825828330945,0.02695298159593362
z3y1s8e.jpg,false,864,0.0153964501972305,0.20041565120987523,null,0.007022470423175506,0.07427819061009373
zflfdiub.jpg,false,141,0.04663806714264616,null,0.059883242190151065,0.07993471571925742,0.06215200835068488
ZfW6qvb.jpg,false,1237,0.09462582406276146,0.0022435063516651576,0.06493874978267351,0.06694080582926154,0.05718722150659042
ZhDxmET.jpg,false,1755,0.04534335002695969,0.2254704842633368,0.05322571243150496,0.03860147168080896,0.0906602546006526
zj7qmteb.jpg,false,30,0.03374803746270824,null,0.021509162355522835,0.013261804937343694,0.022839668251858253
ZjouwDq.png,false,555,0.008528080240595192,0.0,0.007131076288493007,0.011609998938900355,0.0068172888669971385
zPfZK8E.jpg,false,41,0.00911932198502807,0.0,0.005552320547379514,0.008906441352180649,0.005894520971147057
ztxm4NIb.jpg,false,118,0.09119618128248964,null,0.05437020623265629,0.02455472788287603,0.056707038466007324
